code,name,concept
600769,祥龙电业,['武汉规划']
600770,综艺股份,"['太阳能' '4G概念' '融资融券' '网络游戏' '安防服务' '博彩概念' '超导概念' '沿海发展' '参股金融' 'IPV6概念'
 '创投概念' '整体上市' '新三板' '物联网' '云计算' '分拆上市']"
600771,广誉远,['重组概念']
600773,西藏城投,['涉矿概念' '金融改革' '参股金融' '锂电池' '保障房' '金融参股']
600774,汉商集团,['武汉规划']
600775,南京熊猫,['机器人概念' '智能机器' '含H股']
600776,东方通信,['股权激励' '国企改革' '含B股']
600777,新潮能源,['赛马概念' '金融改革' '超导概念' '参股金融' '黄河三角']
600778,友好集团,['参股金融' '丝绸之路' '内贸规划' '业绩预升']
600779,水井坊,['融资融券' 'QFII重仓' '成渝特区' '摘帽概念' '外资背景']
600781,辅仁药业,['重组概念' '创投概念' '上海本地']
600782,新钢股份,['信托重仓' '保障房' '整体上市']
600783,鲁信创投,['参股金融' '业绩预升' '创投概念' '新三板' '黄河三角']
600784,鲁银投资,['金融改革' '黄河三角']
600785,新华百货,['参股金融' '陕甘宁' '丝绸之路' '内贸规划' '金融参股']
600787,中储股份,['融资融券' '金融改革' '参股金融' '资产注入' '券商重仓' '整体上市' '京津冀' '物联网' '金融参股' '铁路基建']
600789,鲁抗医药,['生物疫苗' '抗流感' '黄河三角']
600790,轻纺城,['参股金融' '业绩预升' '分拆上市']
600791,京能置业,['资产注入']
600792,云煤能源,['节能环保' '出口退税' '涉矿概念' '低碳经济']
600793,宜宾纸业,['成渝特区' '摘帽概念']
600794,保税科技,['信托重仓' '参股金融']
600795,国电电力,['融资融券' '风能概念' '基金重仓' '社保重仓' '新能源' '央企50' '业绩预升' '整体上市' '风能' '振兴沈阳' '分拆上市']
600796,钱江生化,['生物疫苗' '太阳能']
600797,浙大网新,['网络游戏' '高校背景' '阿里概念' 'IPV6概念' '电子支付' '国产软件' '云计算' '分拆上市']
600798,宁波海运,['海上丝路' '自贸区' '东亚自贸']
600800,天津磁卡,['融资融券' '参股金融' '电子支付']
600801,华新水泥,['融资融券' 'QFII重仓' '出口退税' '股权激励' '业绩预升' '保障房' '含B股' '外资背景']
600802,福建水泥,['参股金融' '金融参股' '海峡西岸']
600803,新奥股份,['生物燃料' '生态农业' '生物质能']
600804,鹏博士,['融资融券' '网络游戏' '股权激励' '安防服务' '成渝特区' '业绩预升' '云计算' '三网融合']
600805,悦达投资,['融资融券' '沿海发展' '参股金融' '特斯拉' '石墨烯']
600806,*ST昆机,['机器人概念' '3D打印' '含H股' '节能' 'ST板块']
600807,天业股份,['黄金概念' '融资融券' '涉矿概念' '资产注入']
600808,马钢股份,['含H股' '皖江区域' '铁路基建']
600809,山西汾酒,['融资融券' '基金重仓']
600810,神马股份,['聚氨酯' '新三板']
600811,东方集团,['文化振兴' '涉矿概念' '参股金融' '资产注入' '整体上市' '金融参股']
600812,华北制药,['超级细菌' '维生素' '抗癌' '金融参股' '分拆上市']
600814,杭州解百,['体育概念' '内贸规划']
600815,厦工股份,['融资融券' '金融参股' '海峡西岸']
600816,安信信托,['融资融券']
600817,*ST宏盛,['重组概念' '上海本地' 'ST板块']
600818,中路股份,['上海自贸' '参股金融' '迪士尼' '含B股' '风能']
600819,耀皮玻璃,['出口退税' '保障房' '含B股' '上海本地' '建筑节能' '外资背景']
600820,隧道股份,['融资融券' '国企改革' '资产注入' '创投概念' '上海本地' '铁路基建']
600821,津劝业,['天津自贸']
600822,上海物贸,['上海自贸' '油气改革' '国企改革' '含B股' '上海本地']
600823,世茂股份,['融资融券' 'QFII重仓' '股权激励' '博彩概念' '参股金融' '上海本地' '金融参股']
600824,益民集团,['黄金概念' '创投概念' '上海本地']
600825,新华传媒,['融资融券' '文化振兴' '国企改革' '上海本地']
600826,兰生股份,['QFII重仓' '参股金融' '国企改革' '体育概念' '抗癌' '上海本地' '金融参股' '分拆上市']
600827,百联股份,['融资融券' '信托重仓' 'O2O模式' '参股金融' '国企改革' '内贸规划' '迪士尼' '含B股' '上海本地' '保险重仓']
600828,茂业商业,['参股金融' '成渝特区']
600829,人民同泰,['民营医院']
600830,香溢融通,['金融改革']
600831,广电网络,['文化振兴' '陕甘宁' '资产注入' '创投概念' '三网融合']
600833,第一医药,['国企改革' '上海本地']
600834,申通地铁,['国企改革' '迪士尼' '上海本地']
600835,上海机电,['固废处理' '机器人概念' '国企改革' '智能机器' '生物质能' '含B股' '上海本地']
600836,界龙实业,['上海自贸' '资产注入' '迪士尼' '上海本地']
600837,海通证券,['融资融券' '基金重仓' '含H股' '上海本地']
600838,上海九百,['参股金融' '上海本地' '金融参股']
600839,四川长虹,['融资融券' '循环经济' '参股金融' '成渝特区' '业绩预升' '新三板']
600841,上柴股份,['国企改革' '含B股' '上海本地']
600843,上工申贝,['含B股' '上海本地']
600844,丹化科技,['融资融券' '券商重仓' '含B股' '上海本地']
600845,宝信软件,['电商概念' '国产软件' '智能交通' '含B股' '物联网' '云计算']
600846,同济科技,['节能环保' '高校背景' '燃料电池' '污水处理' '上海本地' '氢燃料']
600847,万里股份,['成渝特区']
600848,上海临港,['重组概念' '国企改革' '含B股' '上海本地' '低碳经济' '核电核能']
600850,华东电脑,['军工航天' '整体上市' '上海本地' '云计算']
600851,海欣股份,['生物疫苗' '金融改革' '参股金融' '抗癌' '含B股' '上海本地' '金融参股']
600854,春兰股份,['锂电池']
600855,航天长峰,['节能环保' '安防服务' '参股金融' '军工航天' '资产注入' '整体上市' '物联网']
600856,中天能源,['图们江']
600857,宁波中百,['高校背景' '参股金融' '金融参股']
600858,银座股份,['内贸规划' '保险重仓']
600859,王府井,['QFII重仓' '信托重仓' '重组概念' 'O2O模式' '内贸规划' '券商重仓']
600860,京城股份,['含H股']
600862,中航高科,['沿海发展' '机器人概念' '军工航天' '创投概念' '保障房']
600863,内蒙华电,['信托重仓' '参股金融' '券商重仓' '风能' '低碳经济']
600864,哈投股份,['风能概念' '固废处理' '农村金融' '节能环保' '重组概念' '循环经济' '参股金融' '风能']
600865,百大集团,['参股金融' '金融参股']
600866,*ST星湖,['ST板块' '金融参股']
600867,通化东宝,['业绩预升' '分拆上市']
600868,梅雁吉祥,['融资融券' '涉矿概念' '新三板']
600869,智慧能源,['电商概念' '农村金融' '碳纤维' '参股金融' '锂电池' '新三板' '特斯拉' '本月解禁']
600870,厦华电子,['摘帽概念']
600871,石化油服,['未股改' '油气改革' '含H股']
600872,中炬高新,['农村金融' '节能环保' '金融改革' '参股金融' '锂电池' '燃料电池' '新三板' '氢燃料']
600873,梅花生物,['参股金融']
600874,创业环保,['节能环保' '含H股' '污水处理']
600875,东方电气,"['融资融券' '风能概念' '新能源' '央企50' '成渝特区' '整体上市' '含H股' '燃料电池' '保险重仓' '风能' '低碳经济'
 '核电核能']"
600876,洛阳玻璃,['参股金融' '保障房' '含H股']
600877,中国嘉陵,['军工航天' '成渝特区' '金融参股']
600879,航天电子,['央企50' '武汉规划' '军工航天' '券商重仓' '整体上市' '卫星导航' '物联网']
600880,博瑞传播,['融资融券' '文化振兴' '网络游戏' '重组概念' '成渝特区' '创投概念' '苹果概念' '分拆上市']
600881,亚泰集团,['融资融券' '图们江' '参股金融' '体育概念' '抗癌' '保障房' '金融参股']
600882,广泽股份,['重组概念' '参股金融' '民营银行' '黄河三角']
600884,杉杉股份,['新能源' '参股金融' '锂电池' '创投概念' '新三板' '特斯拉' '民营银行' '金融参股' '稀缺资源' '分拆上市' '低碳经济']
600885,宏发股份,['新能源' '武汉规划' '智能电网']
600886,国投电力,['融资融券' '基金重仓' '社保重仓' '陕甘宁' '资产注入' '业绩预升']
600887,伊利股份,['融资融券' 'QFII重仓' '基金重仓' '社保重仓' '保险重仓']
600888,新疆众和,['参股金融' '金融参股']
600889,南京化纤,['新三板']
600890,中房股份,['重组概念']
600891,秋林集团,['黄金概念' '未股改']
600892,大晟文化,['参股金融']
600893,中航动力,['太阳能' '融资融券' '新能源' '陕甘宁' '军工航天' '券商重仓']
600894,广日股份,['业绩预升' '券商重仓' '保障房' '粤港澳' '新三板' '绿色照明']
600895,张江高科,['上海自贸' '创投概念' '迪士尼' '整体上市' '新三板' '上海本地' '分拆上市']
600896,览海投资,['三沙概念' '重组概念' '参股金融' '资产注入' '创投概念' '金融参股']
600897,厦门空港,['QFII重仓' '海峡西岸']
600898,三联商社,['黄河三角']
600900,长江电力,['融资融券' '重组概念' '创投概念' '超大盘' '整体上市' '保险重仓' '金融参股' '分拆上市']
600908,无锡银行,['次新股']
600909,华安证券,['次新股']
600919,江苏银行,['次新股']
600926,杭州银行,['次新股']
600936,广西广电,['次新股']
600958,东方证券,['含H股']
600960,渤海活塞,['黄河三角']
600961,株冶集团,['出口退税' '资产注入' '长株潭']
600962,国投中鲁,['摘帽概念']
600963,岳阳林纸,['装饰园林' '资产注入' '风沙治理' '长株潭']
600966,博汇纸业,['黄河三角']
600967,北方创业,['军工航天' '丝绸之路' '业绩预升' '铁路基建']
600969,郴电国际,['污水处理' '长株潭']
600970,中材国际,['融资融券' '社保重仓' '沿海发展' '低碳经济']
600971,恒源煤电,['融资融券' '信托重仓' '券商重仓' '业绩预降']
600973,宝胜股份,['信托重仓' '股权激励' '超导概念' '沿海发展' '券商重仓' '物联网' '智能电网' '铁路基建' '核电核能']
600975,新五丰,['猪肉' '长株潭']
600976,健民集团,['股权激励' '武汉规划' '婴童概念']
600977,中国电影,['次新股']
600978,宜华生活,['QFII重仓' '出口退税' '股权激励' 'O2O模式' '券商重仓']
600979,广安爱众,['成渝特区']
600980,北矿科技,['稀土永磁' '整体上市' '准ST股']
600981,汇鸿集团,['参股金融' '创投概念' '新三板' '金融参股']
600982,宁波热电,['信托重仓' '重组概念' '业绩预降']
600983,惠而浦,['皖江区域']
600984,建设机械,['重组概念' '陕甘宁' '丝绸之路' '摘帽概念']
600985,雷鸣科化,['皖江区域']
600986,科达股份,['重组概念' '黄河三角']
600987,航民股份,['融资融券' '涉矿概念' '页岩气']
600988,赤峰黄金,['黄金概念' '重组概念' '业绩预升']
600990,四创电子,['重组概念' '军工航天' '整体上市' '卫星导航' '物联网' '皖江区域']
600993,马应龙,['生物疫苗' 'QFII重仓' '社保重仓' '民营医院' '武汉规划' '抗癌' '基因概念' '基因测序']
600995,文山电力,['重组概念']
600996,贵广网络,['次新股']
600997,开滦股份,['业绩预降']
600998,九州通,['民营医院' 'O2O模式' '武汉规划' '含可转债' '民营银行']
600999,招商证券,['前海概念' '融资融券' '央企50' '含H股']
601000,唐山港,['自贸区' '京津冀' '日韩贸易' '东亚自贸']
601001,大同煤业,['融资融券' '重组概念' '稀缺资源']
601002,晋亿实业,['融资融券' '出口退税' '新三板' '铁路基建']
601005,重庆钢铁,['融资融券' '成渝特区' '含H股' '准ST股' '低碳经济']
601006,大秦铁路,['融资融券' 'QFII重仓' '基金重仓' '社保重仓' '超大盘' '券商重仓' '保险重仓']
601007,金陵饭店,['参股金融' '养老概念']
601008,连云港,['沿海发展' '海上丝路' '自贸区' '日韩贸易' '东亚自贸']
601009,南京银行,['融资融券' 'QFII重仓' '信托重仓' '沿海发展' '保险重仓']
601010,文峰股份,['O2O模式' '参股金融' '内贸规划']
601011,宝泰隆,['业绩预降' '石墨烯']
601012,隆基股份,['太阳能' '陕甘宁' '多晶硅' '锂电池' '业绩预升' '特斯拉']
601016,节能风电,['风能']
601018,宁波港,['信托重仓' '海上丝路' '本月解禁' '金融参股']
601020,华钰矿业,['次新股']
601028,玉龙股份,['股权激励' '油气改革']
601038,一拖股份,['融资融券' '参股金融' '含H股']
601058,赛轮金宇,['业绩预升' '黄河三角']
601069,西部黄金,['黄金概念']
601088,中国神华,['融资融券' '基金重仓' '央企50' '超大盘' '含H股' '保险重仓']
601098,中南传媒,['文化振兴' '社保重仓' '保险重仓' '长株潭']
601099,太平洋,['融资融券']
601101,昊华能源,['融资融券' '稀缺资源']
601106,中国一重,['券商重仓' '核电核能']
601107,四川成渝,['参股金融' '成渝特区' '含H股' '金融参股']
601111,中国国航,['融资融券' '央企50' '含H股' '保险重仓']
601113,华鼎股份,['污水处理']
601116,三江购物,['阿里概念']
601117,中国化学,['融资融券' '基金重仓']
601118,海南橡胶,['三沙概念' '融资融券' '土地流转' '军工航天']
601126,四方股份,['股权激励' '社保重仓']
601127,小康股份,['次新股']
601128,常熟银行,['次新股']
601137,博威合金,['重组概念']
601139,深圳燃气,['融资融券' '信托重仓' '股权激励']
601158,重庆水务,['成渝特区' '污水处理' '金融参股']
601163,三角轮胎,['次新股']
601166,兴业银行,['融资融券' '基金重仓']
601168,西部矿业,['融资融券' '锂电池' '稀缺资源']
601169,北京银行,['融资融券' 'QFII重仓' '信托重仓' '保险重仓']
601179,中国西电,['央企50' '陕甘宁' '券商重仓' '准ST股' '核电核能']
601186,中国铁建,['融资融券' 'QFII重仓' '社保重仓' '央企50' '券商重仓' '含H股' '铁路基建']
601188,龙江交通,['参股金融' '金融参股']
601199,江南水务,['农村金融' '含可转债']
601208,东材科技,['太阳能' '股权激励' '碳纤维' '军工航天' '成渝特区']
601216,君正集团,['互联金融' '博彩概念' '阿里概念' '参股金融']
601218,吉鑫科技,['风能概念' '风能']
601222,林洋能源,['太阳能']
601229,上海银行,['次新股']
601231,环旭电子,['智能穿戴' '苹果概念']
601238,广汽集团,['含可转债' '含H股' '新三板']
601288,农业银行,['融资融券' '信托重仓' '基金重仓' '超大盘' '含H股' '保险重仓']
601311,骆驼股份,['融资融券' '股权激励' '锂电池']
601313,江南嘉捷,['股权激励' '3D打印']
601318,中国平安,['融资融券' '基金重仓' '超大盘' '含H股']
601328,交通银行,['融资融券' '基金重仓' '央企50' '含H股']
601333,广深铁路,['融资融券' '创投概念' '含H股']
601336,新华保险,['融资融券' '社保重仓' '券商重仓' '含H股']
601339,百隆东方,['参股金融' '业绩预升' '民营银行' '本月解禁']
601368,绿城水务,['污水处理']
601369,陕鼓动力,['智能机器' '核电核能']
601377,兴业证券,['融资融券' '海峡西岸']
601388,怡球资源,['融资融券' '节能环保' '重组概念' '循环经济']
601390,中国中铁,['融资融券' 'QFII重仓' '央企50' '含H股' '铁路基建']
601398,工商银行,['融资融券' '基金重仓' '央企50' '超大盘' '含H股' '保险重仓']
601500,通用股份,['次新股']
601515,东风股份,['金融改革']
601518,吉林高速,['图们江']
601519,大智慧,['互联金融' '博彩概念']
601555,东吴证券,['融资融券' '信托重仓' '创投概念']
601558,华锐风电,['风能概念' '风能']
601566,九牧王,['股权激励' '海峡西岸']
601567,三星医疗,['金融改革' '民营银行' '智能家居']
601588,北辰实业,['含H股']
601595,上海电影,['次新股']
601599,鹿港文化,['创投概念']
601600,中国铝业,['融资融券' '央企50' '超大盘' '稀土永磁' '含H股']
601601,中国太保,['融资融券' '基金重仓' '央企50' '含H股']
601607,上海医药,['融资融券' '抗流感' '国企改革' '抗癌' '含H股' '保险重仓']
601608,中信重工,['融资融券' '节能环保' '地热能' '券商重仓' '节能']
601611,中国核建,['次新股' '军工航天' '核电核能']
601616,广电电气,['股权激励']
601618,中国中冶,['融资融券' '社保重仓' '央企50' '保障房' '含H股' '保险重仓']
601628,中国人寿,['融资融券' '基金重仓' '社保重仓' '央企50' '业绩预升' '含H股' '保险重仓']
601633,长城汽车,['融资融券' '基金重仓' '业绩预升' '含H股' '京津冀']
601636,旗滨集团,['太阳能' '股权激励' '长株潭']
601666,平煤股份,['融资融券' '社保重仓' '稀缺资源' '低碳经济']
601668,中国建筑,['融资融券' '基金重仓' '社保重仓' '超大盘' '保障房' '保险重仓']
601669,中国电建,['太阳能' '融资融券' '重组概念' '社保重仓' '资产注入' '券商重仓' '保险重仓' '水利建设']
601677,明泰铝业,['铁路基建']
601678,滨化股份,['金融改革' '聚氨酯' '黄河三角']
601688,华泰证券,['融资融券' '信托重仓' '含H股']
601689,拓普集团,['汽车电子' '特斯拉']
601699,潞安环能,['融资融券' '基金重仓' '社保重仓']
601700,风范股份,['农村金融' '股权激励' '参股金融']
601717,郑煤机,['融资融券' '含H股']
601718,际华集团,['参股金融' '军工航天' '体育概念']
601727,上海电气,['风能概念' '新能源' '国企改革' '军工航天' '含可转债' '含H股' '风能' '低碳经济' '核电核能']
601766,中国中车,['融资融券' 'QFII重仓' '股权激励' '央企50' '含H股' '保险重仓' '铁路基建']
601777,力帆股份,['股权激励' '参股金融' '成渝特区' '民营银行']
601788,光大证券,['融资融券' '央企50' '含H股' '保险重仓']
601789,宁波建工,['融资融券' '业绩预升' '云计算']
601798,蓝科高新,['页岩气' '陕甘宁']
601799,星宇股份,['股权激励' '汽车电子' '物联网']
601800,中国交建,['融资融券' 'QFII重仓' '券商重仓' '含H股' '铁路基建']
601801,皖新传媒,['融资融券' '文化振兴' 'O2O模式' '皖江区域']
601808,中海油服,['融资融券' '信托重仓' '油气改革' '央企50' '海工装备' '含H股' '保险重仓' '本月解禁']
601811,新华文轩,['次新股' '含H股']
601818,光大银行,['融资融券' '含H股' '保险重仓']
601857,中国石油,['融资融券' '基金重仓' '央企50' '超大盘' '含H股' '保险重仓']
601866,中远海发,['融资融券' '央企50' '阿里概念' '海上丝路' '含H股' '准ST股']
601872,招商轮船,['社保重仓']
601877,正泰电器,['太阳能' '股权激励' '重组概念' '石墨烯' '核电核能']
601880,大连港,['信托重仓' '海上丝路' '含H股' '东亚自贸']
601882,海天精工,['次新股']
601886,江河集团,['太阳能' '民营银行']
601888,中国国旅,['融资融券' '社保重仓' '保险重仓' '奢侈品']
601890,亚星锚链,['农村金融' '参股金融' '海工装备']
601898,中煤能源,['融资融券' '央企50' '超大盘' '含H股' '低碳经济']
601899,紫金矿业,['黄金概念' '融资融券' '页岩气' '超大盘' '含H股' '业绩预降']
601900,南方传媒,['次新股']
601901,方正证券,['融资融券' '高校背景' '新三板' '长株潭']
601908,京运通,['太阳能' '股权激励' '业绩预降' '空气治理']
601918,*ST新集,['融资融券' '信托重仓' '社保重仓' '参股金融' '业绩预降' 'ST板块']
601919,中远海控,['融资融券' '央企50' '超大盘' '券商重仓' '含H股' '准ST股']
601928,凤凰传媒,['融资融券' '网络游戏' '券商重仓' '保险重仓' '云计算']
601929,吉视传媒,['融资融券' '图们江']
601933,永辉超市,['信托重仓' '食品安全' 'O2O模式' '内贸规划' '业绩预升' '海峡西岸']
601939,建设银行,['融资融券' '央企50' '含H股' '保险重仓']
601958,金钼股份,['融资融券' '社保重仓' '陕甘宁' '业绩预降' '稀缺资源' '低碳经济']
601965,中国汽研,['成渝特区']
601966,玲珑轮胎,['次新股']
601985,中国核电,['核电核能']
601988,中国银行,['融资融券' '央企50' '含H股' '保险重仓']
601989,中国重工,['融资融券' '央企50' '军工航天' '海工装备' '券商重仓' '智能交通' '保险重仓']
601991,大唐发电,['融资融券' '央企50' '业绩预升' '含H股' '分拆上市' '低碳经济' '核电核能']
601992,金隅股份,['融资融券' '固废处理' '信托重仓' '保障房' '含H股' '京津冀']
601996,丰林集团,['融资融券' '土地流转' '风沙治理']
601997,贵阳银行,['次新股']
601998,中信银行,['融资融券' '央企50' '含H股']
601999,出版传媒,['文化振兴' '农村金融' '参股金融' '金融参股' '三网融合']
603000,人民网,['融资融券' '博彩概念']
603001,奥康国际,['O2O模式']
603002,宏昌电子,['3D打印']
603003,龙宇燃油,['上海自贸' '油气改革']
603006,联明股份,['重组概念']
603007,花王股份,['装饰园林' '次新股']
603008,喜临门,['重组概念' 'O2O模式']
603016,新宏泰,['次新股']
603019,中科曙光,['军工航天' '云计算']
603026,石大胜华,['锂电池' '特斯拉']
603027,千禾味业,['次新股']
603028,赛福天,['次新股']
603029,天鹅股份,['次新股']
603031,安德利,['次新股']
603033,三维股份,['次新股']
603036,如通股份,['次新股']
603058,永吉股份,['次新股']
603060,国检集团,['次新股']
603067,振华股份,['次新股']
603069,海汽集团,['次新股']
603077,和邦生物,['碳纤维' '参股金融' '成渝特区' '锂电池' '业绩预降' '草甘膦']
603090,宏盛股份,['次新股']
603098,森特股份,['次新股']
603100,川仪股份,['铁路基建' '核电核能']
603101,汇嘉时代,['次新股']
603111,康尼机电,['铁路基建']
603116,红蜻蜓,['新三板']
603118,共进股份,['基因概念']
603126,中材节能,['节能']
603128,华贸物流,['上海自贸' '股权激励' '重组概念']
603131,上海沪工,['次新股']
603159,上海亚虹,['次新股']
603160,汇顶科技,['次新股']
603167,渤海轮渡,['自贸区' '东亚自贸' '本月解禁' '黄河三角']
603169,兰石重装,['核电核能']
603189,网达软件,['次新股']
603203,快克股份,['次新股']
603258,电魂网络,['次新股']
603299,井神股份,['次新股']
603308,应流股份,['核电核能']
603313,梦百合,['次新股']
603319,湘油泵,['次新股']
603322,超讯通信,['4G概念' '次新股' '三网融合']
603323,吴江银行,['次新股']
603333,明星电缆,['农村金融' '成渝特区']
603336,宏辉果蔬,['次新股']
603339,四方冷链,['次新股']
603366,日出东方,['太阳能' '券商重仓']
603369,今世缘,['O2O模式']
603377,东方时尚,['次新股']
603389,亚振家居,['次新股']
603393,新天然气,['次新股']
603399,新华龙,['稀缺资源']
603416,信捷电气,['次新股']
603421,鼎信通讯,['次新股']
603508,思维列控,['铁路基建']
603515,欧普照明,['次新股']
603520,司太立,['次新股']
603528,多伦科技,['次新股']
603555,贵人鸟,['体育概念']
603556,海兴电力,['次新股' '智能电网']
603558,健盛集团,['O2O模式']
603559,中通国脉,['次新股']
603568,伟明环保,['固废处理']
603569,长久物流,['次新股']
603577,汇金通,['次新股']
603585,苏利股份,['次新股']
603588,高能环境,['固废处理' '新三板']
603598,引力传媒,['新三板']
603601,再升科技,['节能']
603608,天创时尚,['次新股']
603618,杭电股份,['石墨烯']
603633,徕木股份,['次新股']
603636,南威软件,['智能交通']
603658,安图生物,['次新股']
603660,苏州科达,['次新股']
603663,三祥新材,['次新股']
603667,五洲新春,['次新股']
603678,火炬电子,['军工航天']
603699,纽威股份,['核电核能']
603701,德宏股份,['次新股']
603708,家家悦,['次新股']
603716,塞力斯,['次新股']
603726,朗迪集团,['次新股']
603727,博迈科,['次新股']
603737,三棵树,['次新股']
603738,泰晶科技,['次新股']
603766,隆鑫通用,['股权激励' '军工航天' '成渝特区']
603777,来伊份,['次新股']
603778,乾景园林,['装饰园林' '次新股']
603779,威龙股份,['次新股']
603788,宁波高发,['汽车电子']
603798,康普顿,['次新股']
603799,华友钴业,['稀缺资源']
603800,道森股份,['页岩气']
603806,福斯特,['太阳能']
603816,顾家家居,['次新股']
603819,神力股份,['次新股']
603822,嘉澳环保,['次新股']
603823,百合花,['次新股']
603838,四通股份,['重组概念']
603843,正平股份,['次新股']
603858,步长制药,['次新股']
603859,能科股份,['次新股' '节能']
603861,白云电器,['次新股']
603868,飞科电器,['次新股']
603869,北部湾旅,['重组概念' '智能交通']
603878,武进不锈,['次新股']
603885,吉祥航空,['军工航天']
603887,城地股份,['次新股']
603888,新华网,['次新股']
603898,好莱客,['O2O模式']
603900,通灵珠宝,['次新股']
603909,合诚股份,['次新股']
603919,金徽酒,['次新股']
603928,兴业股份,['次新股']
603958,哈森股份,['次新股']
603959,百利科技,['次新股']
603969,银龙股份,['铁路基建']
603977,国泰集团,['次新股']
603986,兆易创新,['次新股']
603987,康德莱,['次新股']
603990,麦迪科技,['次新股']
603993,洛阳钼业,['含H股' '稀缺资源']
603998,方盛制药,['抗癌']
